dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value,storedby,lastupdated,comment,followup,deleted
mEtKA2HMRkT,2015,YIA7WLCOZd4,sJUGNYho7Ey,HllvX50cXC0,30,fegati,2019-04-29T03:00:02.000+0000,,false
mEtKA2HMRkT,2015,YIA7WLCOZd4,iEgy3xKqVi5,HllvX50cXC0,8,fegati,2019-04-29T03:00:02.000+0000,,false
HNUVvzz5Mcb,2015,YIA7WLCOZd4,r8hBd63qzn4,HllvX50cXC0,30,fegati,2019-04-29T03:00:02.000+0000,,false
HNUVvzz5Mcb,2015,YIA7WLCOZd4,sJUGNYho7Ey,HllvX50cXC0,4,fegati,2019-04-29T03:00:02.000+0000,,false
HNUVvzz5Mcb,2015,YIA7WLCOZd4,sLKRSW7xmwp,HllvX50cXC0,50,fegati,2019-04-29T03:00:02.000+0000,,false
HNUVvzz5Mcb,2015,YIA7WLCOZd4,iEgy3xKqVi5,HllvX50cXC0,15,fegati,2019-04-29T03:00:02.000+0000,,false
nsPgvbrDPwQ,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,45,kevo,2019-05-02T12:54:31.000+0000,,false
LgOeUwjhGva,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,50,kevo,2019-05-07T11:34:46.776+0000,,false
cBaVY4cTk1A,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,22,kevo,2019-05-07T11:34:35.034+0000,,false
jHGHRAQ0RcL,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,97,fegati,2019-04-29T03:00:02.000+0000,,false
NXhSDQe6OXB,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,200,kevo,2019-05-07T11:35:46.960+0000,,false
SdGVvEDBReG,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,54,kevo,2019-05-07T11:36:28.620+0000,,false
Hz6LcIaTWfY,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
pH4ByZuNaRi,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,780,kevo,2019-05-02T12:02:21.000+0000,,false
MemsRPHqriD,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,56,fegati,2019-04-29T03:00:02.000+0000,,false
x7dHhPJWJPe,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,990,fegati,2019-04-29T03:00:02.000+0000,,false
F2kfyiytNRy,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,75,fegati,2019-04-29T03:00:02.000+0000,,false
vFCUplW58Dq,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,120,fegati,2019-04-29T03:00:02.000+0000,,false
rR9ege9U0X3,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,89,fegati,2019-04-29T03:00:02.000+0000,,false
KjU4p8nocJQ,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,356,fegati,2019-04-29T03:00:02.000+0000,,false
r1tLOkgBXcw,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,90,fegati,2019-04-29T03:00:02.000+0000,,false
LjiN9Kh17Bj,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
K10M0TiP5Id,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
mH9XBhoW1Cf,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,53,fegati,2019-04-29T03:00:02.000+0000,,false
JFvlTEuknXq,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,87,fegati,2019-04-29T03:00:02.000+0000,,false
IcUjJW2C9Im,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,89,fegati,2019-04-29T03:00:02.000+0000,,false
dlinqsDHurO,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,823,fegati,2019-04-29T03:00:02.000+0000,,false
pZWwlUZworn,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
Cl2zeNxNNEM,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,92,fegati,2019-04-29T03:00:02.000+0000,,false
yj4fJbzFrfg,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,876,fegati,2019-04-29T03:00:02.000+0000,,false
Vak8DH4WNiD,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,86,fegati,2019-04-29T03:00:02.000+0000,,false
w8oLlRxIzST,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,205.7,fegati,2019-04-29T03:00:02.000+0000,,false
b1IbuE6i9Tc,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,6789,fegati,2019-04-29T03:00:02.000+0000,,false
SJCuhkbZCqN,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
TU2VGO7AnYK,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,67,fegati,2019-04-29T03:00:02.000+0000,,false
Vid4sMI2rtf,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
pADPo7G4Q8n,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
X3pqi7fAvgs,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
SdxjNoHJO7z,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
uR57Bcq3Rgq,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
con8QLEKvTB,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
R5tq2LHUK6X,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
pBeH3AFPieZ,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,7.5,fegati,2019-04-29T03:00:02.000+0000,,false
KnUVvNnHny2,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,759,kevo,2019-05-02T12:02:05.000+0000,,false
JdwU3qMoYxO,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,60,fegati,2019-04-29T03:00:02.000+0000,,false
q8mm20cJoYs,2015,YIA7WLCOZd4,sJUGNYho7Ey,HllvX50cXC0,23,fegati,2019-04-29T03:00:02.000+0000,,false
q8mm20cJoYs,2015,YIA7WLCOZd4,sLKRSW7xmwp,HllvX50cXC0,100,fegati,2019-04-29T03:00:02.000+0000,,false
SBmI91hjx3T,2015,YIA7WLCOZd4,sJUGNYho7Ey,HllvX50cXC0,12,fegati,2019-04-29T03:00:02.000+0000,,false
SBmI91hjx3T,2015,YIA7WLCOZd4,sLKRSW7xmwp,HllvX50cXC0,145,fegati,2019-04-29T03:00:02.000+0000,,false
q534i5qtxG2,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,23,fegati,2019-04-29T03:00:02.000+0000,,false
UTKJklNQim3,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,78,fegati,2019-04-29T03:00:02.000+0000,,false
ygD0dPHpavK,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,40,fegati,2019-04-29T03:00:02.000+0000,,false
Ebrx1HB3nkN,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,72,fegati,2019-04-29T03:00:02.000+0000,,false
kqnpnHrcTcg,2015,YIA7WLCOZd4,sJUGNYho7Ey,HllvX50cXC0,36,fegati,2019-04-29T03:00:02.000+0000,,false
kqnpnHrcTcg,2015,YIA7WLCOZd4,sLKRSW7xmwp,HllvX50cXC0,67,fegati,2019-04-29T03:00:02.000+0000,,false
XgtR08R2tWT,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,63.4,fegati,2019-04-29T03:00:02.000+0000,,false
N6fWQSZhzXS,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,547,fegati,2019-04-29T03:00:02.000+0000,,false
cZ1kDXBQ7C2,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,945,fegati,2019-04-29T03:00:02.000+0000,,false
goDhooTdnpA,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,86,fegati,2019-04-29T03:00:02.000+0000,,false
nMmhSIi5hLE,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,36,fegati,2019-04-29T03:00:02.000+0000,,false
aXgQjzyBOHY,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,78,fegati,2019-04-29T03:00:02.000+0000,,false
kCRn8WKklIR,2015,YIA7WLCOZd4,sLKRSW7xmwp,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
kCRn8WKklIR,2015,YIA7WLCOZd4,r8hBd63qzn4,HllvX50cXC0,15,fegati,2019-04-29T03:00:02.000+0000,,false
kCRn8WKklIR,2015,YIA7WLCOZd4,sJUGNYho7Ey,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
kCRn8WKklIR,2015,YIA7WLCOZd4,iEgy3xKqVi5,HllvX50cXC0,10,fegati,2019-04-29T03:00:02.000+0000,,false
EUVnujhYWcR,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,500,fegati,2019-04-29T03:00:02.000+0000,,false
oqhLWFqRC14,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,700,fegati,2019-04-29T03:00:02.000+0000,,false
OEpkeiWuqX0,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,100,fegati,2019-04-29T03:00:02.000+0000,,false
WQGDscmrGgi,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,500,fegati,2019-04-29T03:00:02.000+0000,,false
DGX5LV26AD1,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,134,fegati,2019-04-29T03:00:02.000+0000,,false
C0ScMXqXY02,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,13.4,fegati,2019-04-29T03:00:02.000+0000,,false
MpwayQltPTy,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,110,fegati,2019-04-29T03:00:02.000+0000,,false
j6NGNhKM1jz,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,100,fegati,2019-04-29T03:00:02.000+0000,,false
xYjKHmNPMKu,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,150,fegati,2019-04-29T03:00:02.000+0000,,false
dX49L52V9WM,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,100,fegati,2019-04-29T03:00:02.000+0000,,false
nQDrXyuARRa,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,456,fegati,2019-04-29T03:00:02.000+0000,,false
bKFp3z7BOK7,2015,YIA7WLCOZd4,sLKRSW7xmwp,HllvX50cXC0,30,fegati,2019-04-29T03:00:02.000+0000,,false
bKFp3z7BOK7,2015,YIA7WLCOZd4,sJUGNYho7Ey,HllvX50cXC0,10,fegati,2019-04-29T03:00:02.000+0000,,false
Gtrz0rkNIH9,2015,YIA7WLCOZd4,sJUGNYho7Ey,HllvX50cXC0,40,fegati,2019-04-29T03:00:02.000+0000,,false
Gtrz0rkNIH9,2015,YIA7WLCOZd4,sLKRSW7xmwp,HllvX50cXC0,60,fegati,2019-04-29T03:00:02.000+0000,,false
dAbyaqzPFQu,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,3456,fegati,2019-04-29T03:00:02.000+0000,,false
isVafLZvrzO,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,7865,fegati,2019-04-29T03:00:02.000+0000,,false
tl6Qlw1d0FB,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,654,fegati,2019-04-29T03:00:02.000+0000,,false
ReqlS094zxC,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,893,fegati,2019-04-29T03:00:02.000+0000,,false
ACLqta1bLlC,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,67,fegati,2019-04-29T03:00:02.000+0000,,false
KltV9viaHHG,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,789,fegati,2019-04-29T03:00:02.000+0000,,false
rrjMth4f11Z,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,674,fegati,2019-04-29T03:00:02.000+0000,,false
o8atQWjlEQ5,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,567,fegati,2019-04-29T03:00:02.000+0000,,false
YKfRIUfnqaw,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,750,fegati,2019-04-29T03:00:02.000+0000,,false
TQGrrzcVi9a,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,1000,fegati,2019-04-29T03:00:02.000+0000,,false
Djjg8FIvCKp,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,1234,fegati,2019-04-29T03:00:02.000+0000,,false
grluc6vgaSM,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,4567,fegati,2019-04-29T03:00:02.000+0000,,false
R64mkjYs7B7,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,2000,kevo,2019-05-07T11:47:26.974+0000,,false
CXnbOm2RZE1,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,678,fegati,2019-04-29T03:00:02.000+0000,,false
HrnVSfYnHma,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,300,kevo,2019-05-06T13:54:12.113+0000,,false
fcy9TKaPBS0,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,654,fegati,2019-04-29T03:00:02.000+0000,,false
F8JgS20k6r7,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,783,fegati,2019-04-29T03:00:02.000+0000,,false
U34Rhq28dIv,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,2280,fegati,2019-04-29T03:00:02.000+0000,,false
wgG0LeHPhme,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,943.2,fegati,2019-04-29T03:00:02.000+0000,,false
VGcl0oGA3gQ,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,7654,fegati,2019-04-29T03:00:02.000+0000,,false
LGR9NIOhJZN,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,3456,fegati,2019-04-29T03:00:02.000+0000,,false
doGQYyiL5Xc,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,935,fegati,2019-04-29T03:00:02.000+0000,,false
ixPGl1NVAjc,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,7000,mhui,2018-10-26T14:03:23.007+0000,,false
M7BMX4KeItQ,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,9876,fegati,2019-04-29T03:00:02.000+0000,,false
LmtfIaGo0ze,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,65,kevo,2018-10-02T08:13:35.156+0000,,false
fT9njJ08ONo,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,1,mhui,2018-10-26T14:09:09.168+0000,,false
nhBNZvraNtR,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,9875,fegati,2019-04-29T03:00:02.000+0000,,false
OI8W4V2UeCw,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,88,fegati,2019-04-29T03:00:02.000+0000,,false
J6mhwkHXYRX,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,800,fegati,2019-04-29T03:00:02.000+0000,,false
Et4Jnj4Y0bx,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,1000,fegati,2019-04-29T03:00:02.000+0000,,false
zLZFU6m9B0O,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
DC82t4TqvSt,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,40.8,fegati,2019-04-29T03:00:02.000+0000,,false
lsR89zdhpE7,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,9.9,fegati,2019-04-29T03:00:02.000+0000,,false
jcWXxKiW0i4,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,87.6,fegati,2019-04-29T03:00:02.000+0000,,false
ynSFHBIYfAc,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,1213,fegati,2019-04-29T03:00:02.000+0000,,false
APPRHhMypTn,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,1,kevo,2019-05-07T11:50:32.376+0000,,false
KI4KGmBjeK5,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,895,fegati,2019-04-29T03:00:02.000+0000,,false
huEkNaUiiZS,2015,YIA7WLCOZd4,sJUGNYho7Ey,HllvX50cXC0,98,fegati,2019-04-29T03:00:02.000+0000,,false
huEkNaUiiZS,2015,YIA7WLCOZd4,sLKRSW7xmwp,HllvX50cXC0,56,fegati,2019-04-29T03:00:02.000+0000,,false
KaRLMIg67ut,2015,YIA7WLCOZd4,sJUGNYho7Ey,HllvX50cXC0,789,fegati,2019-04-29T03:00:02.000+0000,,false
KaRLMIg67ut,2015,YIA7WLCOZd4,sLKRSW7xmwp,HllvX50cXC0,890,fegati,2019-04-29T03:00:02.000+0000,,false
LXBAztHs8GC,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,891,fegati,2019-04-29T03:00:02.000+0000,,false
Yo5wu8Xtiss,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,78,fegati,2019-04-29T03:00:02.000+0000,,false
uM0hXE3jV3V,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,456.9,fegati,2019-04-29T03:00:02.000+0000,,false
h529oFxp0fz,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,73,fegati,2019-04-29T03:00:02.000+0000,,false
jvfrnV2dyE6,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,93,fegati,2019-04-29T03:00:02.000+0000,,false
jtMK6hK3BnU,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,1,kevo,2019-05-07T11:52:06.791+0000,,false
WNbwHJdi9fj,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,5000,fegati,2019-04-29T03:00:02.000+0000,,false
R2mSVduTEHb,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,3800,fegati,2019-04-29T03:00:02.000+0000,,false
fGrYKYgsz56,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,800,fegati,2019-04-29T03:00:02.000+0000,,false
zrYzxKPMCUf,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,56,fegati,2019-04-29T03:00:02.000+0000,,false
NtkFpqrWUUz,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,45,fegati,2019-04-29T03:00:02.000+0000,,false
b2JULRR29Vr,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,78,fegati,2019-04-29T03:00:02.000+0000,,false
OqkExkc8YQg,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,28,fegati,2019-04-29T03:00:02.000+0000,,false
IifjkFPTvF9,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,9508.3,fegati,2019-04-29T03:00:02.000+0000,,false
NJiuosvvTqR,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,1,kevo,2019-05-07T11:55:51.754+0000,,false
dGsxottaM20,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,145,kevo,2019-05-02T12:57:37.000+0000,,false
FOp1pCnNuBo,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
ETzoIk2kLNK,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,89,fegati,2019-04-29T03:00:02.000+0000,,false
fqqZhw9AMvn,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,45,fegati,2019-04-29T03:00:02.000+0000,,false
VM8F1Q8EVxB,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,6363,fegati,2019-04-29T03:00:02.000+0000,,false
C22hsuW2rE5,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,67,fegati,2019-04-29T03:00:02.000+0000,,false
OyAEqNG6RMg,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,30,fegati,2019-04-29T03:00:02.000+0000,,false
erR6FSvuScN,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
RbhomZoQGDs,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,89,fegati,2019-04-29T03:00:02.000+0000,,false
aRe93xxQav7,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,78,fegati,2019-04-29T03:00:02.000+0000,,false
s4SKEVPtp2m,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,67,fegati,2019-04-29T03:00:02.000+0000,,false
GYeuH3xRLlD,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,46,fegati,2019-04-29T03:00:02.000+0000,,false
lAJhTUbm4uq,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,58.2,mhui,2018-10-26T14:05:39.696+0000,,false
V9ahdUlT8ak,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,8400,kevo,2019-05-07T11:50:02.557+0000,,false
fg10UJuPwYW,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,6000,fegati,2019-04-29T03:00:02.000+0000,,false
bKVIl5DFvYH,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,67,fegati,2019-04-29T03:00:02.000+0000,,false
j4w8plpRTl9,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,54,fegati,2019-04-29T03:00:02.000+0000,,false
iXJmz0gayg2,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,3000,fegati,2019-04-29T03:00:02.000+0000,,false
tFC6V5nnzan,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
umJef6viQsI,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,30,fegati,2019-04-29T03:00:02.000+0000,,false
upip89aqbWr,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,29000,fegati,2019-04-29T03:00:02.000+0000,,false
NO17dTDKMMl,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
piR74Xk7nQY,2015,YIA7WLCOZd4,HllvX50cXC0,HllvX50cXC0,38,fegati,2019-04-29T03:00:02.000+0000,,false
oqVHB2xihvP,2015,YIA7WLCOZd4,sJUGNYho7Ey,HllvX50cXC0,20,lhenao,2018-10-01T13:37:12.975+0000,,false
oqVHB2xihvP,2015,YIA7WLCOZd4,r8hBd63qzn4,HllvX50cXC0,30,lhenao,2018-10-01T13:38:30.495+0000,,false
oqVHB2xihvP,2015,YIA7WLCOZd4,iEgy3xKqVi5,HllvX50cXC0,2,lhenao,2018-10-01T13:38:42.215+0000,,false
oqVHB2xihvP,2015,YIA7WLCOZd4,sLKRSW7xmwp,HllvX50cXC0,12,lhenao,2018-10-01T13:37:03.069+0000,,false
KKQuhnCMtEP,2015,YIA7WLCOZd4,r8hBd63qzn4,HllvX50cXC0,1200,lhenao,2018-10-01T13:38:20.864+0000,,false
KKQuhnCMtEP,2015,YIA7WLCOZd4,sJUGNYho7Ey,HllvX50cXC0,1000,lhenao,2018-10-01T13:37:25.676+0000,,false
KKQuhnCMtEP,2015,YIA7WLCOZd4,iEgy3xKqVi5,HllvX50cXC0,1000,lhenao,2018-10-01T13:38:16.984+0000,,false
KKQuhnCMtEP,2015,YIA7WLCOZd4,sLKRSW7xmwp,HllvX50cXC0,1200,lhenao,2018-10-01T13:37:10.659+0000,,false
